stage_id,animal_id,point_id,x_local_m,y_local_m,z_m,coordinate_frame,spawn_surface,spawn_weight,source_x,source_y,source_z
ripening,brown_planthopper_nymph,125,12.7871,-7.6275,0.962,gama_field_local_m,plant,1,64.85433,-55.552118,0.96185
ripening,brown_planthopper_nymph,126,12.7871,4.4695,0.962,gama_field_local_m,plant,1,64.85433,-31.55212,0.96185
ripening,brown_planthopper_nymph,127,14.4390,-13.6759,0.962,gama_field_local_m,plant,1,67.85433,-67.552118,0.96185
ripening,brown_planthopper_nymph,128,14.4390,-1.5790,0.962,gama_field_local_m,plant,1,67.85433,-43.55212,0.96185
ripening,brown_planthopper_nymph,129,-5.4312,-3.0289,1.881,gama_field_local_m,plant,1,31.76814,-46.42868,1.8812
ripening,brown_planthopper_nymph,130,-3.7793,-12.1016,1.881,gama_field_local_m,plant,1,34.76814,-64.428682,1.8812
ripening,brown_planthopper_nymph,131,-3.7664,3.0161,1.828,gama_field_local_m,plant,1,34.79156,-34.43553,1.82756
ripening,brown_planthopper_nymph,132,-2.1274,-6.0531,1.881,gama_field_local_m,plant,1,37.76814,-52.428682,1.8812
ripening,brown_planthopper_nymph,133,-2.0612,-0.0663,0.962,gama_field_local_m,plant,1,37.88838,-40.55108,0.96245
ripening,brown_planthopper_nymph,134,-0.4755,-13.6137,1.881,gama_field_local_m,plant,1,40.76814,-67.428682,1.8812
ripening,brown_planthopper_nymph,135,-0.4755,-1.5168,1.881,gama_field_local_m,plant,1,40.76814,-43.42868,1.8812
ripening,brown_planthopper_nymph,136,-0.4755,1.5075,1.881,gama_field_local_m,plant,1,40.76814,-37.42868,1.8812
ripening,brown_planthopper_nymph,137,-0.4093,-9.1391,0.962,gama_field_local_m,plant,1,40.88838,-58.55108,0.96245
ripening,brown_planthopper_nymph,138,1.1764,-12.1016,1.881,gama_field_local_m,plant,1,43.76814,-64.428682,1.8812
ripening,brown_planthopper_nymph,139,1.1764,-9.0774,1.881,gama_field_local_m,plant,1,43.76814,-58.428682,1.8812
ripening,brown_planthopper_nymph,140,1.2426,-12.1633,0.962,gama_field_local_m,plant,1,43.88838,-64.55108,0.96245
ripening,brown_planthopper_nymph,141,1.2426,-1.5785,0.962,gama_field_local_m,plant,1,43.88838,-43.55108,0.96245
ripening,brown_planthopper_nymph,142,1.2426,2.9579,0.962,gama_field_local_m,plant,1,43.88838,-34.55108,0.96245
ripening,brown_planthopper_nymph,143,2.8283,1.5075,1.881,gama_field_local_m,plant,1,46.76814,-37.42868,1.8812
ripening,brown_planthopper_nymph,144,2.8945,-6.1148,0.962,gama_field_local_m,plant,1,46.88838,-52.55108,0.96245
ripening,brown_planthopper_nymph,145,4.4801,-10.5895,1.881,gama_field_local_m,plant,1,49.76814,-61.428682,1.8812
ripening,brown_planthopper_nymph,146,4.4801,-7.5652,1.881,gama_field_local_m,plant,1,49.76814,-55.428682,1.8812
ripening,brown_planthopper_nymph,147,4.4801,-4.5410,1.881,gama_field_local_m,plant,1,49.76814,-49.42868,1.8812
ripening,brown_planthopper_nymph,148,4.4801,-1.5168,1.881,gama_field_local_m,plant,1,49.76814,-43.42868,1.8812
ripening,brown_planthopper_nymph,149,4.5464,-7.6269,0.962,gama_field_local_m,plant,1,49.88838,-55.55108,0.96245
ripening,brown_planthopper_nymph,150,4.5464,1.4458,0.962,gama_field_local_m,plant,1,49.88838,-37.55108,0.96245
ripening,brown_planthopper_nymph,151,6.1982,4.4700,0.962,gama_field_local_m,plant,1,52.88838,-31.55108,0.96245
ripening,brown_planthopper_nymph,152,7.7839,-0.0046,1.881,gama_field_local_m,plant,1,55.76814,-40.42868,1.8812
ripening,brown_planthopper_nymph,153,7.8501,-9.1391,0.962,gama_field_local_m,plant,1,55.88838,-58.55108,0.96245
ripening,brown_planthopper_nymph,154,7.8501,-6.1148,0.962,gama_field_local_m,plant,1,55.88838,-52.55108,0.96245
ripening,brown_planthopper_nymph,155,7.8501,-0.0663,0.962,gama_field_local_m,plant,1,55.88838,-40.55108,0.96245
ripening,brown_planthopper_nymph,156,9.4358,1.5075,1.881,gama_field_local_m,plant,1,58.76814,-37.42868,1.8812
ripening,brown_planthopper_nymph,157,12.8058,-7.6269,0.962,gama_field_local_m,plant,1,64.88838,-55.55108,0.96245
ripening,brown_planthopper_nymph,158,12.8058,4.4700,0.962,gama_field_local_m,plant,1,64.88838,-31.55108,0.96245
ripening,brown_planthopper_nymph,159,14.4577,-13.6754,0.962,gama_field_local_m,plant,1,67.88838,-67.55108,0.96245
ripening,brown_planthopper_nymph,160,14.4577,-1.5785,0.962,gama_field_local_m,plant,1,67.88838,-43.55108,0.96245
ripening,brown_planthopper_nymph,161,-5.4464,-3.0331,1.827,gama_field_local_m,plant,1,31.74049,-46.43709,1.826667
ripening,brown_planthopper_nymph,162,-3.7945,-12.1058,1.827,gama_field_local_m,plant,1,34.74049,-64.43709,1.826667
ripening,brown_planthopper_nymph,163,-3.7793,3.0196,1.881,gama_field_local_m,plant,1,34.76814,-34.42868,1.8812
ripening,brown_planthopper_nymph,164,-2.1426,-6.0574,1.827,gama_field_local_m,plant,1,37.74049,-52.43709,1.826667
ripening,brown_planthopper_nymph,165,-0.4908,-13.6180,1.827,gama_field_local_m,plant,1,40.74049,-67.43709,1.826667
ripening,brown_planthopper_nymph,166,-0.4908,-1.5210,1.827,gama_field_local_m,plant,1,40.74049,-43.43709,1.826667
ripening,brown_planthopper_nymph,167,-0.4908,1.5032,1.827,gama_field_local_m,plant,1,40.74049,-37.43709,1.826667
ripening,brown_planthopper_nymph,168,1.1611,-12.1058,1.827,gama_field_local_m,plant,1,43.74049,-64.43709,1.826667
ripening,brown_planthopper_nymph,169,1.1611,-9.0816,1.827,gama_field_local_m,plant,1,43.74049,-58.43709,1.826667
ripening,brown_planthopper_nymph,170,2.8130,1.5032,1.827,gama_field_local_m,plant,1,46.74049,-37.43709,1.826667
ripening,brown_planthopper_nymph,171,4.4649,-10.5937,1.827,gama_field_local_m,plant,1,49.74049,-61.43709,1.826667
ripening,brown_planthopper_nymph,172,4.4649,-7.5695,1.827,gama_field_local_m,plant,1,49.74049,-55.43709,1.826667
ripening,brown_planthopper_nymph,173,4.4649,-4.5452,1.827,gama_field_local_m,plant,1,49.74049,-49.43709,1.826667
ripening,brown_planthopper_nymph,174,4.4649,-1.5210,1.827,gama_field_local_m,plant,1,49.74049,-43.43709,1.826667
ripening,brown_planthopper_nymph,175,7.7687,-0.0089,1.827,gama_field_local_m,plant,1,55.74049,-40.43709,1.826667
ripening,brown_planthopper_nymph,176,9.4206,1.5032,1.827,gama_field_local_m,plant,1,58.74049,-37.43709,1.826667
ripening,brown_planthopper_nymph,177,-5.4183,-3.0323,1.828,gama_field_local_m,plant,1,31.79156,-46.43553,1.82756
ripening,brown_planthopper_nymph,178,-3.7664,-12.1051,1.828,gama_field_local_m,plant,1,34.79156,-64.435533,1.82756
ripening,brown_planthopper_nymph,179,-3.7586,3.0142,1.771,gama_field_local_m,plant,1,34.80572,-34.43948,1.771095
ripening,brown_planthopper_nymph,180,-2.1145,-6.0566,1.828,gama_field_local_m,plant,1,37.79156,-52.435533,1.82756
ripening,brown_planthopper_nymph,181,-0.4626,-13.6172,1.828,gama_field_local_m,plant,1,40.79156,-67.435533,1.82756
ripening,brown_planthopper_nymph,182,-0.4626,-1.5202,1.828,gama_field_local_m,plant,1,40.79156,-43.43553,1.82756
ripening,brown_planthopper_nymph,183,-0.4626,1.5040,1.828,gama_field_local_m,plant,1,40.79156,-37.43553,1.82756
ripening,brown_planthopper_nymph,184,1.1893,-12.1051,1.828,gama_field_local_m,plant,1,43.79156,-64.435533,1.82756
ripening,brown_planthopper_nymph,185,1.1893,-9.0808,1.828,gama_field_local_m,plant,1,43.79156,-58.435533,1.82756
ripening,brown_planthopper_nymph,186,2.8411,1.5040,1.828,gama_field_local_m,plant,1,46.79156,-37.43553,1.82756
ripening,brown_planthopper_nymph,187,4.4930,-10.5929,1.828,gama_field_local_m,plant,1,49.79156,-61.435533,1.82756
ripening,brown_planthopper_nymph,188,4.4930,-7.5687,1.828,gama_field_local_m,plant,1,49.79156,-55.435533,1.82756
ripening,brown_planthopper_nymph,189,4.4930,-4.5445,1.828,gama_field_local_m,plant,1,49.79156,-49.43553,1.82756
ripening,brown_planthopper_nymph,190,4.4930,-1.5202,1.828,gama_field_local_m,plant,1,49.79156,-43.43553,1.82756
ripening,brown_planthopper_nymph,191,7.7968,-0.0081,1.828,gama_field_local_m,plant,1,55.79156,-40.43553,1.82756
ripening,brown_planthopper_nymph,192,9.4487,1.5040,1.828,gama_field_local_m,plant,1,58.79156,-37.43553,1.82756
ripening,brown_planthopper_adult,1,-5.3497,-7.6855,0.114,gama_field_local_m,plant,1,31.916126,-55.667333,0.11375
ripening,brown_planthopper_adult,2,-3.6978,-12.2219,0.114,gama_field_local_m,plant,1,34.916126,-64.66733,0.11375
ripening,brown_planthopper_adult,3,-3.6978,2.8993,0.114,gama_field_local_m,plant,1,34.916126,-34.66734,0.11375
ripening,brown_planthopper_adult,4,-2.0459,-6.1734,0.114,gama_field_local_m,plant,1,37.916126,-52.667333,0.11375
ripening,brown_planthopper_adult,5,-2.0459,-0.1249,0.114,gama_field_local_m,plant,1,37.916126,-40.66734,0.11375
ripening,brown_planthopper_adult,6,-1.9363,-6.1812,0.511,gama_field_local_m,plant,1,38.11532,-52.68286,0.5111
ripening,brown_planthopper_adult,7,-0.3940,-13.7340,0.114,gama_field_local_m,plant,1,40.916126,-67.66733,0.11375
ripening,brown_planthopper_adult,8,-0.3940,-9.1977,0.114,gama_field_local_m,plant,1,40.916126,-58.667333,0.11375
ripening,brown_planthopper_adult,9,-0.3940,-1.6371,0.114,gama_field_local_m,plant,1,40.916126,-43.66734,0.11375
ripening,brown_planthopper_adult,10,-0.2844,-13.7418,0.511,gama_field_local_m,plant,1,41.11532,-67.682863,0.5111
ripening,brown_planthopper_adult,11,-0.2844,-1.6449,0.511,gama_field_local_m,plant,1,41.11532,-43.682855,0.5111
ripening,brown_planthopper_adult,12,-0.2844,1.3794,0.511,gama_field_local_m,plant,1,41.11532,-37.682855,0.5111
ripening,brown_planthopper_adult,13,1.2578,2.8993,0.114,gama_field_local_m,plant,1,43.916126,-34.66734,0.11375
ripening,brown_planthopper_adult,14,1.3675,-9.2055,0.511,gama_field_local_m,plant,1,44.11532,-58.68286,0.5111
ripening,brown_planthopper_adult,15,2.9097,1.3872,0.114,gama_field_local_m,plant,1,46.916126,-37.66734,0.11375
ripening,brown_planthopper_adult,16,3.0194,-4.6691,0.511,gama_field_local_m,plant,1,47.11532,-49.682855,0.5111
ripening,brown_planthopper_adult,17,4.5616,-4.6613,0.114,gama_field_local_m,plant,1,49.916126,-49.66734,0.11375
ripening,brown_planthopper_adult,18,4.6713,-10.7176,0.511,gama_field_local_m,plant,1,50.11532,-61.68286,0.5111
ripening,brown_planthopper_adult,19,4.6713,-1.6449,0.511,gama_field_local_m,plant,1,50.11532,-43.682855,0.5111
ripening,brown_planthopper_adult,20,6.3232,-6.1812,0.511,gama_field_local_m,plant,1,53.11532,-52.68286,0.5111
ripening,brown_planthopper_adult,21,6.3232,4.4036,0.511,gama_field_local_m,plant,1,53.11532,-31.682855,0.5111
ripening,brown_planthopper_adult,22,7.8654,-10.7098,0.114,gama_field_local_m,plant,1,55.916126,-61.667333,0.11375
ripening,brown_planthopper_adult,23,7.8654,-9.1977,0.114,gama_field_local_m,plant,1,55.916126,-58.667333,0.11375
ripening,brown_planthopper_adult,24,7.8654,-0.1249,0.114,gama_field_local_m,plant,1,55.916126,-40.66734,0.11375
ripening,brown_planthopper_adult,25,9.6270,1.3794,0.511,gama_field_local_m,plant,1,59.11532,-37.682855,0.5111
ripening,brown_planthopper_adult,26,11.1692,4.4114,0.114,gama_field_local_m,plant,1,61.916126,-31.66733,0.11375
ripening,brown_planthopper_adult,27,11.2789,-13.7418,0.511,gama_field_local_m,plant,1,62.11532,-67.682863,0.5111
ripening,brown_planthopper_adult,28,12.8211,-7.6855,0.114,gama_field_local_m,plant,1,64.916126,-55.667333,0.11375
ripening,brown_planthopper_adult,29,-5.3080,-7.6815,0.048,gama_field_local_m,plant,1,31.99188,-55.65923,0.0479
ripening,brown_planthopper_adult,30,-3.6561,-12.2178,0.048,gama_field_local_m,plant,1,34.99188,-64.659235,0.0479
ripening,brown_planthopper_adult,31,-3.6561,2.9034,0.048,gama_field_local_m,plant,1,34.99188,-34.659235,0.0479
ripening,brown_planthopper_adult,32,-2.0042,-6.1693,0.048,gama_field_local_m,plant,1,37.99188,-52.65923,0.0479
ripening,brown_planthopper_adult,33,-2.0042,-0.1209,0.048,gama_field_local_m,plant,1,37.99188,-40.659235,0.0479
ripening,brown_planthopper_adult,34,-1.9077,-6.1719,0.467,gama_field_local_m,plant,1,38.16725,-52.66433,0.467138
ripening,brown_planthopper_adult,35,-0.3523,-13.7299,0.048,gama_field_local_m,plant,1,40.99188,-67.659235,0.0479
ripening,brown_planthopper_adult,36,-0.3523,-9.1936,0.048,gama_field_local_m,plant,1,40.99188,-58.65923,0.0479
ripening,brown_planthopper_adult,37,-0.3523,-1.6330,0.048,gama_field_local_m,plant,1,40.99188,-43.659235,0.0479
ripening,brown_planthopper_adult,38,-0.2558,-13.7325,0.467,gama_field_local_m,plant,1,41.16725,-67.66433,0.467138
ripening,brown_planthopper_adult,39,-0.2558,-1.6355,0.467,gama_field_local_m,plant,1,41.16725,-43.66433,0.467138
ripening,brown_planthopper_adult,40,-0.2558,1.3887,0.467,gama_field_local_m,plant,1,41.16725,-37.66433,0.467138
ripening,brown_planthopper_adult,41,1.2996,2.9034,0.048,gama_field_local_m,plant,1,43.99188,-34.659235,0.0479
ripening,brown_planthopper_adult,42,1.3961,-9.1961,0.467,gama_field_local_m,plant,1,44.16725,-58.66433,0.467138
ripening,brown_planthopper_adult,43,2.9515,1.3913,0.048,gama_field_local_m,plant,1,46.99188,-37.659235,0.0479
ripening,brown_planthopper_adult,44,3.0480,-4.6598,0.467,gama_field_local_m,plant,1,47.16725,-49.66433,0.467138
ripening,brown_planthopper_adult,45,4.6033,-4.6572,0.048,gama_field_local_m,plant,1,49.99188,-49.659235,0.0479
ripening,brown_planthopper_adult,46,4.6999,-10.7083,0.467,gama_field_local_m,plant,1,50.16725,-61.66433,0.467138
ripening,brown_planthopper_adult,47,4.6999,-1.6355,0.467,gama_field_local_m,plant,1,50.16725,-43.66433,0.467138
ripening,brown_planthopper_adult,48,6.3518,-6.1719,0.467,gama_field_local_m,plant,1,53.16725,-52.66433,0.467138
ripening,brown_planthopper_adult,49,6.3518,4.4129,0.467,gama_field_local_m,plant,1,53.16725,-31.66433,0.467138
ripening,brown_planthopper_adult,50,7.9071,-10.7057,0.048,gama_field_local_m,plant,1,55.99188,-61.65923,0.0479
ripening,brown_planthopper_adult,51,7.9071,-9.1936,0.048,gama_field_local_m,plant,1,55.99188,-58.65923,0.0479
ripening,brown_planthopper_adult,52,7.9071,-0.1209,0.048,gama_field_local_m,plant,1,55.99188,-40.659235,0.0479
ripening,brown_planthopper_adult,53,9.6556,1.3887,0.467,gama_field_local_m,plant,1,59.16725,-37.66433,0.467138
ripening,brown_planthopper_adult,54,11.2109,4.4155,0.048,gama_field_local_m,plant,1,61.99188,-31.659235,0.0479
ripening,brown_planthopper_adult,55,11.3075,-13.7325,0.467,gama_field_local_m,plant,1,62.16725,-67.66433,0.467138
ripening,brown_planthopper_adult,56,12.8628,-7.6815,0.048,gama_field_local_m,plant,1,64.99188,-55.65923,0.0479
ripening,brown_planthopper_adult,57,-5.3102,-7.6845,0.000,gama_field_local_m,plant,1,31.98783,-55.66523,-0.0376
ripening,brown_planthopper_adult,58,-3.6583,-12.2208,0.000,gama_field_local_m,plant,1,34.98783,-64.66523,-0.0376
ripening,brown_planthopper_adult,59,-3.6583,2.9004,0.000,gama_field_local_m,plant,1,34.98783,-34.66523,-0.0376
ripening,brown_planthopper_adult,60,-2.0065,-6.1724,0.000,gama_field_local_m,plant,1,37.98783,-52.66523,-0.0376
ripening,brown_planthopper_adult,61,-2.0065,-0.1239,0.000,gama_field_local_m,plant,1,37.98783,-40.66523,-0.0376
ripening,brown_planthopper_adult,62,-1.9621,-6.1672,0.473,gama_field_local_m,plant,1,38.06837,-52.65503,0.47255
ripening,brown_planthopper_adult,63,-0.3546,-13.7330,0.000,gama_field_local_m,plant,1,40.98783,-67.66523,-0.0376
ripening,brown_planthopper_adult,64,-0.3546,-9.1966,0.000,gama_field_local_m,plant,1,40.98783,-58.66523,-0.0376
ripening,brown_planthopper_adult,65,-0.3546,-1.6360,0.000,gama_field_local_m,plant,1,40.98783,-43.66523,-0.0376
ripening,brown_planthopper_adult,66,-0.3102,-13.7278,0.473,gama_field_local_m,plant,1,41.06837,-67.65503,0.47255
ripening,brown_planthopper_adult,67,-0.3102,-1.6309,0.473,gama_field_local_m,plant,1,41.06837,-43.65503,0.47255
ripening,brown_planthopper_adult,68,-0.3102,1.3934,0.473,gama_field_local_m,plant,1,41.06837,-37.65503,0.47255
ripening,brown_planthopper_adult,69,1.2376,2.9150,0.056,gama_field_local_m,plant,1,43.879375,-34.636285,0.055925
ripening,brown_planthopper_adult,70,1.3417,-9.1915,0.473,gama_field_local_m,plant,1,44.06837,-58.65503,0.47255
ripening,brown_planthopper_adult,71,2.9492,1.3882,0.000,gama_field_local_m,plant,1,46.98783,-37.66523,-0.0376
ripening,brown_planthopper_adult,72,2.9936,-4.6551,0.473,gama_field_local_m,plant,1,47.06837,-49.65503,0.47255
ripening,brown_planthopper_adult,73,4.6011,-4.6602,0.000,gama_field_local_m,plant,1,49.98783,-49.66523,-0.0376
ripening,brown_planthopper_adult,74,4.6455,-10.7036,0.473,gama_field_local_m,plant,1,50.06837,-61.65503,0.47255
ripening,brown_planthopper_adult,75,4.6455,-1.6309,0.473,gama_field_local_m,plant,1,50.06837,-43.65503,0.47255
ripening,brown_planthopper_adult,76,6.2974,-6.1672,0.473,gama_field_local_m,plant,1,53.06837,-52.65503,0.47255
ripening,brown_planthopper_adult,77,6.2974,4.4176,0.473,gama_field_local_m,plant,1,53.06837,-31.65503,0.47255
ripening,brown_planthopper_adult,78,7.9049,-10.7087,0.000,gama_field_local_m,plant,1,55.98783,-61.66523,-0.0376
ripening,brown_planthopper_adult,79,7.9049,-9.1966,0.000,gama_field_local_m,plant,1,55.98783,-58.66523,-0.0376
ripening,brown_planthopper_adult,80,7.9049,-0.1239,0.000,gama_field_local_m,plant,1,55.98783,-40.66523,-0.0376
ripening,brown_planthopper_adult,81,9.6011,1.3934,0.473,gama_field_local_m,plant,1,59.06837,-37.65503,0.47255
ripening,brown_planthopper_adult,82,11.2087,4.4125,0.000,gama_field_local_m,plant,1,61.98783,-31.66523,-0.0376
ripening,brown_planthopper_adult,83,11.2530,-13.7278,0.473,gama_field_local_m,plant,1,62.06837,-67.65503,0.47255
ripening,brown_planthopper_adult,84,12.8606,-7.6845,0.000,gama_field_local_m,plant,1,64.98783,-55.66523,-0.0376
ripening,brown_planthopper_adult,85,-5.3174,-7.6847,0.126,gama_field_local_m,plant,1,31.9748,-55.665598,0.125571
ripening,brown_planthopper_adult,86,-3.6655,-12.2210,0.126,gama_field_local_m,plant,1,34.9748,-64.665598,0.125571
ripening,brown_planthopper_adult,87,-3.6655,2.9002,0.126,gama_field_local_m,plant,1,34.9748,-34.6656,0.125571
ripening,brown_planthopper_adult,88,-2.0136,-6.1725,0.126,gama_field_local_m,plant,1,37.9748,-52.665598,0.125571
ripening,brown_planthopper_adult,89,-2.0136,-0.1241,0.126,gama_field_local_m,plant,1,37.9748,-40.6656,0.125571
ripening,brown_planthopper_adult,90,-1.9302,-6.1789,0.445,gama_field_local_m,plant,1,38.12628,-52.678133,0.44495
ripening,brown_planthopper_adult,91,-0.3617,-13.7331,0.126,gama_field_local_m,plant,1,40.9748,-67.665598,0.125571
ripening,brown_planthopper_adult,92,-0.3617,-9.1968,0.126,gama_field_local_m,plant,1,40.9748,-58.665598,0.125571
ripening,brown_planthopper_adult,93,-0.3617,-1.6362,0.126,gama_field_local_m,plant,1,40.9748,-43.6656,0.125571
ripening,brown_planthopper_adult,94,-0.2783,-13.7395,0.445,gama_field_local_m,plant,1,41.12628,-67.678133,0.44495
ripening,brown_planthopper_adult,95,-0.2783,-1.6425,0.445,gama_field_local_m,plant,1,41.12628,-43.67813,0.44495
ripening,brown_planthopper_adult,96,-0.2783,1.3817,0.445,gama_field_local_m,plant,1,41.12628,-37.67813,0.44495
ripening,brown_planthopper_adult,97,1.2677,2.8967,0.015,gama_field_local_m,plant,1,43.93397,-34.672586,0.0149
ripening,brown_planthopper_adult,98,1.3736,-9.2031,0.445,gama_field_local_m,plant,1,44.12628,-58.678133,0.44495
ripening,brown_planthopper_adult,99,2.9420,1.3881,0.126,gama_field_local_m,plant,1,46.9748,-37.6656,0.125571
ripening,brown_planthopper_adult,100,3.0255,-4.6667,0.445,gama_field_local_m,plant,1,47.12628,-49.67813,0.44495
ripening,brown_planthopper_adult,101,4.5939,-4.6604,0.126,gama_field_local_m,plant,1,49.9748,-49.6656,0.125571
ripening,brown_planthopper_adult,102,4.6773,-10.7152,0.445,gama_field_local_m,plant,1,50.12628,-61.678133,0.44495
ripening,brown_planthopper_adult,103,4.6773,-1.6425,0.445,gama_field_local_m,plant,1,50.12628,-43.67813,0.44495
ripening,brown_planthopper_adult,104,6.3292,-6.1789,0.445,gama_field_local_m,plant,1,53.12628,-52.678133,0.44495
ripening,brown_planthopper_adult,105,6.3292,4.4060,0.445,gama_field_local_m,plant,1,53.12628,-31.67813,0.44495
ripening,brown_planthopper_adult,106,7.8977,-10.7089,0.126,gama_field_local_m,plant,1,55.9748,-61.665598,0.125571
ripening,brown_planthopper_adult,107,7.8977,-9.1968,0.126,gama_field_local_m,plant,1,55.9748,-58.665598,0.125571
ripening,brown_planthopper_adult,108,7.8977,-0.1241,0.126,gama_field_local_m,plant,1,55.9748,-40.6656,0.125571
ripening,brown_planthopper_adult,109,9.6330,1.3817,0.445,gama_field_local_m,plant,1,59.12628,-37.67813,0.44495
ripening,brown_planthopper_adult,110,11.2015,4.4123,0.126,gama_field_local_m,plant,1,61.9748,-31.6656,0.125571
ripening,brown_planthopper_adult,111,11.2849,-13.7395,0.445,gama_field_local_m,plant,1,62.12628,-67.678133,0.44495
ripening,brown_planthopper_adult,112,12.8534,-7.6847,0.126,gama_field_local_m,plant,1,64.9748,-55.665598,0.125571
ripening,brown_planthopper_adult,113,-5.3700,-7.6699,0.056,gama_field_local_m,plant,1,31.879375,-55.63628,0.055925
ripening,brown_planthopper_adult,114,-3.7181,-12.2062,0.056,gama_field_local_m,plant,1,34.879375,-64.636285,0.055925
ripening,brown_planthopper_adult,115,-3.7181,2.9150,0.056,gama_field_local_m,plant,1,34.879375,-34.636285,0.055925
ripening,brown_planthopper_adult,116,-2.0662,-6.1578,0.056,gama_field_local_m,plant,1,37.879375,-52.63628,0.055925
ripening,brown_planthopper_adult,117,-2.0662,-0.1093,0.056,gama_field_local_m,plant,1,37.879375,-40.636285,0.055925
ripening,brown_planthopper_adult,118,-1.9553,-6.1722,0.405,gama_field_local_m,plant,1,38.08082,-52.66498,0.40535
ripening,brown_planthopper_adult,119,-0.4143,-13.7184,0.056,gama_field_local_m,plant,1,40.879375,-67.636285,0.055925
ripening,brown_planthopper_adult,120,-0.4143,-9.1820,0.056,gama_field_local_m,plant,1,40.879375,-58.63628,0.055925
ripening,brown_planthopper_adult,121,-0.4143,-1.6214,0.056,gama_field_local_m,plant,1,40.879375,-43.636285,0.055925
ripening,brown_planthopper_adult,122,-0.3034,-13.7328,0.405,gama_field_local_m,plant,1,41.08082,-67.66498,0.40535
ripening,brown_planthopper_adult,123,-0.3034,-1.6359,0.405,gama_field_local_m,plant,1,41.08082,-43.66498,0.40535
ripening,brown_planthopper_adult,124,-0.3034,1.3884,0.405,gama_field_local_m,plant,1,41.08082,-37.66498,0.40535
ripening,brown_planthopper_adult,125,1.2387,2.9113,0.000,gama_field_local_m,plant,1,43.88133,-34.64363,-0.04375
ripening,brown_planthopper_adult,126,1.3485,-9.1965,0.405,gama_field_local_m,plant,1,44.08082,-58.66498,0.40535
ripening,brown_planthopper_adult,127,2.8895,1.4028,0.056,gama_field_local_m,plant,1,46.879375,-37.636285,0.055925
ripening,brown_planthopper_adult,128,3.0004,-4.6601,0.405,gama_field_local_m,plant,1,47.08082,-49.66498,0.40535
ripening,brown_planthopper_adult,129,4.5414,-4.6456,0.056,gama_field_local_m,plant,1,49.879375,-49.636285,0.055925
ripening,brown_planthopper_adult,130,4.6523,-10.7086,0.405,gama_field_local_m,plant,1,50.08082,-61.66498,0.40535
ripening,brown_planthopper_adult,131,4.6523,-1.6359,0.405,gama_field_local_m,plant,1,50.08082,-43.66498,0.40535
ripening,brown_planthopper_adult,132,6.3042,-6.1722,0.405,gama_field_local_m,plant,1,53.08082,-52.66498,0.40535
ripening,brown_planthopper_adult,133,6.3042,4.4126,0.405,gama_field_local_m,plant,1,53.08082,-31.66498,0.40535
ripening,brown_planthopper_adult,134,7.8452,-10.6941,0.056,gama_field_local_m,plant,1,55.879375,-61.63628,0.055925
ripening,brown_planthopper_adult,135,7.8452,-9.1820,0.056,gama_field_local_m,plant,1,55.879375,-58.63628,0.055925
ripening,brown_planthopper_adult,136,7.8452,-0.1093,0.056,gama_field_local_m,plant,1,55.879375,-40.636285,0.055925
ripening,brown_planthopper_adult,137,9.6080,1.3884,0.405,gama_field_local_m,plant,1,59.08082,-37.66498,0.40535
ripening,brown_planthopper_adult,138,11.1490,4.4271,0.056,gama_field_local_m,plant,1,61.879375,-31.636285,0.055925
ripening,brown_planthopper_adult,139,11.2599,-13.7328,0.405,gama_field_local_m,plant,1,62.08082,-67.66498,0.40535
ripening,brown_planthopper_adult,140,12.8009,-7.6699,0.056,gama_field_local_m,plant,1,64.879375,-55.63628,0.055925
ripening,brown_planthopper_adult,141,-5.3399,-7.6882,0.015,gama_field_local_m,plant,1,31.93397,-55.672582,0.0149
ripening,brown_planthopper_adult,142,-3.6880,-12.2245,0.015,gama_field_local_m,plant,1,34.93397,-64.67258,0.0149
ripening,brown_planthopper_adult,143,-3.6880,2.8967,0.015,gama_field_local_m,plant,1,34.93397,-34.672586,0.0149
ripening,brown_planthopper_adult,144,-2.0361,-6.1761,0.015,gama_field_local_m,plant,1,37.93397,-52.672582,0.0149
ripening,brown_planthopper_adult,145,-2.0361,-0.1276,0.015,gama_field_local_m,plant,1,37.93397,-40.672586,0.0149
ripening,brown_planthopper_adult,146,-0.3842,-13.7367,0.015,gama_field_local_m,plant,1,40.93397,-67.67258,0.0149
ripening,brown_planthopper_adult,147,-0.3842,-9.2003,0.015,gama_field_local_m,plant,1,40.93397,-58.672582,0.0149
ripening,brown_planthopper_adult,148,-0.3842,-1.6397,0.015,gama_field_local_m,plant,1,40.93397,-43.672586,0.0149
ripening,brown_planthopper_adult,149,1.2902,2.9002,0.126,gama_field_local_m,plant,1,43.9748,-34.6656,0.125571
ripening,brown_planthopper_adult,150,2.9196,1.3845,0.015,gama_field_local_m,plant,1,46.93397,-37.672586,0.0149
ripening,brown_planthopper_adult,151,4.5715,-4.6639,0.015,gama_field_local_m,plant,1,49.93397,-49.672586,0.0149
ripening,brown_planthopper_adult,152,7.8752,-10.7124,0.015,gama_field_local_m,plant,1,55.93397,-61.672582,0.0149
ripening,brown_planthopper_adult,153,7.8752,-9.2003,0.015,gama_field_local_m,plant,1,55.93397,-58.672582,0.0149
ripening,brown_planthopper_adult,154,7.8752,-0.1276,0.015,gama_field_local_m,plant,1,55.93397,-40.672586,0.0149
