stage_id,stage_name,animal_id,animal_name,species,life_stage,prefab_name,prefab_path,density_per_100m2,spawn_index,x,y,z
ripening,Ripening Stage,brown_planthopper_adult,Brown Planthopper - Adult,Brown Planthopper,adult,SM_BrownPlantHopper_01,simple.CADT.VU1.New\Assets\Assets\Prefabs\Animals\SM_BrownPlantHopper_01.prefab,40,15,4.962,-15.119,0.846
ripening,Ripening Stage,brown_planthopper_adult,Brown Planthopper - Adult,Brown Planthopper,adult,SM_BrownPlantHopper_01,simple.CADT.VU1.New\Assets\Assets\Prefabs\Animals\SM_BrownPlantHopper_01.prefab,40,16,4.921,-15.04,1.083
ripening,Ripening Stage,brown_planthopper_adult,Brown Planthopper - Adult,Brown Planthopper,adult,SM_BrownPlantHopper_01,simple.CADT.VU1.New\Assets\Assets\Prefabs\Animals\SM_BrownPlantHopper_01.prefab,40,17,4.945,-15.108,1.025
ripening,Ripening Stage,brown_planthopper_adult,Brown Planthopper - Adult,Brown Planthopper,adult,SM_BrownPlantHopper_01,simple.CADT.VU1.New\Assets\Assets\Prefabs\Animals\SM_BrownPlantHopper_01.prefab,40,18,5.064,-15.189,0.613
ripening,Ripening Stage,brown_planthopper_adult,Brown Planthopper - Adult,Brown Planthopper,adult,SM_BrownPlantHopper_01,simple.CADT.VU1.New\Assets\Assets\Prefabs\Animals\SM_BrownPlantHopper_01.prefab,40,19,5.0,-14.988,1.129
ripening,Ripening Stage,brown_planthopper_adult,Brown Planthopper - Adult,Brown Planthopper,adult,SM_BrownPlantHopper_01,simple.CADT.VU1.New\Assets\Assets\Prefabs\Animals\SM_BrownPlantHopper_01.prefab,40,20,5.025,-14.915,0.935
ripening,Ripening Stage,rat,Rat,Rat,unspecified,SM_Rat_01,simple.CADT.VU1.New\Assets\Assets\Prefabs\Animals\SM_Rat_01.prefab,5,1,6.17,9.863,-0.501
ripening,Ripening Stage,rat,Rat,Rat,unspecified,SM_Rat_01,simple.CADT.VU1.New\Assets\Assets\Prefabs\Animals\SM_Rat_01.prefab,5,2,20.603,4.621,-0.097
ripening,Ripening Stage,rat,Rat,Rat,unspecified,SM_Rat_01,simple.CADT.VU1.New\Assets\Assets\Prefabs\Animals\SM_Rat_01.prefab,5,3,20.64,-3.909,-0.145
ripening,Ripening Stage,bird,Bird,Bird,unspecified,SM_Bird_01,simple.CADT.VU1.New\Assets\Assets\Prefabs\Animals\SM_Bird_01.prefab,8,1,27.555,13.732,0.7
ripening,Ripening Stage,bird,Bird,Bird,unspecified,SM_Bird_01,simple.CADT.VU1.New\Assets\Assets\Prefabs\Animals\SM_Bird_01.prefab,8,2,2.582,18.733,3.575
ripening,Ripening Stage,dragonfly,Dragonfly,Dragonfly,unspecified,SM_Dragonfly_01,simple.CADT.VU1.New\Assets\Assets\Prefabs\Animals\SM_Dragonfly_01.prefab,7,1,13.774,-0.109,3.405
ripening,Ripening Stage,dragonfly,Dragonfly,Dragonfly,unspecified,SM_Dragonfly_01,simple.CADT.VU1.New\Assets\Assets\Prefabs\Animals\SM_Dragonfly_01.prefab,7,2,9.071,18.334,3.64
ripening,Ripening Stage,dragonfly,Dragonfly,Dragonfly,unspecified,SM_Dragonfly_01,simple.CADT.VU1.New\Assets\Assets\Prefabs\Animals\SM_Dragonfly_01.prefab,7,3,45.983,17.743,3.64
ripening,Ripening Stage,dragonfly,Dragonfly,Dragonfly,unspecified,SM_Dragonfly_01,simple.CADT.VU1.New\Assets\Assets\Prefabs\Animals\SM_Dragonfly_01.prefab,7,4,21.268,-33.882,3.64
ripening,Ripening Stage,dragonfly,Dragonfly,Dragonfly,unspecified,SM_Dragonfly_01,simple.CADT.VU1.New\Assets\Assets\Prefabs\Animals\SM_Dragonfly_01.prefab,7,5,-7.248,-14.845,3.64
ripening,Ripening Stage,dragonfly,Dragonfly,Dragonfly,unspecified,SM_Dragonfly_01,simple.CADT.VU1.New\Assets\Assets\Prefabs\Animals\SM_Dragonfly_01.prefab,7,6,46.734,-7.122,3.64
ripening,Ripening Stage,dragonfly,Dragonfly,Dragonfly,unspecified,SM_Dragonfly_01,simple.CADT.VU1.New\Assets\Assets\Prefabs\Animals\SM_Dragonfly_01.prefab,7,7,26.996,-33.997,3.341
ripening,Ripening Stage,duck,Duck,Duck,unspecified,SM_Duck_01,simple.CADT.VU1.New\Assets\Assets\Prefabs\Animals\SM_Duck_01.prefab,1,1,8.19,14.54,0.729
ripening,Ripening Stage,frog,Frog,Frog,unspecified,SM_Frog_01,simple.CADT.VU1.New\Assets\Assets\Prefabs\Animals\SM_Frog_01.prefab,5,1,36.343,-10.321,-0.504
ripening,Ripening Stage,frog,Frog,Frog,unspecified,SM_Frog_01,simple.CADT.VU1.New\Assets\Assets\Prefabs\Animals\SM_Frog_01.prefab,5,2,28.305,-7.163,-0.504
ripening,Ripening Stage,frog,Frog,Frog,unspecified,SM_Frog_01,simple.CADT.VU1.New\Assets\Assets\Prefabs\Animals\SM_Frog_01.prefab,5,3,6.177,-20.178,-0.504
ripening,Ripening Stage,frog,Frog,Frog,unspecified,SM_Frog_01,simple.CADT.VU1.New\Assets\Assets\Prefabs\Animals\SM_Frog_01.prefab,5,4,7.844,-6.508,-0.504
ripening,Ripening Stage,frog,Frog,Frog,unspecified,SM_Frog_01,simple.CADT.VU1.New\Assets\Assets\Prefabs\Animals\SM_Frog_01.prefab,5,5,16.774,-8.934,-0.504
ripening,Ripening Stage,snake,Snake,Snake,unspecified,SM_Snake_01,simple.CADT.VU1.New\Assets\Assets\Prefabs\Animals\SM_Snake_01.prefab,2,1,2.64,8.173,-0.502
ripening,Ripening Stage,snake,Snake,Snake,unspecified,SM_Snake_01,simple.CADT.VU1.New\Assets\Assets\Prefabs\Animals\SM_Snake_01.prefab,2,2,38.074,9.104,-0.502
ripening,Ripening Stage,lynx_spider,Lynx Spider,Lynx Spider,unspecified,SM_Spider_01,simple.CADT.VU1.New\Assets\Assets\Prefabs\Animals\SM_Spider_01.prefab,12,1,1.751,-8.525,1.583
ripening,Ripening Stage,lynx_spider,Lynx Spider,Lynx Spider,unspecified,SM_Spider_01,simple.CADT.VU1.New\Assets\Assets\Prefabs\Animals\SM_Spider_01.prefab,12,2,2.45,-8.709,1.583
ripening,Ripening Stage,lynx_spider,Lynx Spider,Lynx Spider,unspecified,SM_Spider_01,simple.CADT.VU1.New\Assets\Assets\Prefabs\Animals\SM_Spider_01.prefab,12,3,15.078,17.531,1.612
ripening,Ripening Stage,lynx_spider,Lynx Spider,Lynx Spider,unspecified,SM_Spider_01,simple.CADT.VU1.New\Assets\Assets\Prefabs\Animals\SM_Spider_01.prefab,12,4,25.393,16.635,1.612
ripening,Ripening Stage,lynx_spider,Lynx Spider,Lynx Spider,unspecified,SM_Spider_01,simple.CADT.VU1.New\Assets\Assets\Prefabs\Animals\SM_Spider_01.prefab,12,5,47.51,-34.781,1.612
ripening,Ripening Stage,lynx_spider,Lynx Spider,Lynx Spider,unspecified,SM_Spider_01,simple.CADT.VU1.New\Assets\Assets\Prefabs\Animals\SM_Spider_01.prefab,12,6,18.739,-34.468,1.612
ripening,Ripening Stage,lynx_spider,Lynx Spider,Lynx Spider,unspecified,SM_Spider_01,simple.CADT.VU1.New\Assets\Assets\Prefabs\Animals\SM_Spider_01.prefab,12,7,24.745,-34.472,1.612
ripening,Ripening Stage,lynx_spider,Lynx Spider,Lynx Spider,unspecified,SM_Spider_01,simple.CADT.VU1.New\Assets\Assets\Prefabs\Animals\SM_Spider_01.prefab,12,8,-6.479,-4.874,1.612
ripening,Ripening Stage,lynx_spider,Lynx Spider,Lynx Spider,unspecified,SM_Spider_01,simple.CADT.VU1.New\Assets\Assets\Prefabs\Animals\SM_Spider_01.prefab,12,9,-7.245,-8.523,1.612
ripening,Ripening Stage,lynx_spider,Lynx Spider,Lynx Spider,unspecified,SM_Spider_01,simple.CADT.VU1.New\Assets\Assets\Prefabs\Animals\SM_Spider_01.prefab,12,10,49.362,-10.604,1.612
ripening,Ripening Stage,lynx_spider,Lynx Spider,Lynx Spider,unspecified,SM_Spider_01,simple.CADT.VU1.New\Assets\Assets\Prefabs\Animals\SM_Spider_01.prefab,12,11,47.536,3.031,1.612
ripening,Ripening Stage,lynx_spider,Lynx Spider,Lynx Spider,unspecified,SM_Spider_01,simple.CADT.VU1.New\Assets\Assets\Prefabs\Animals\SM_Spider_01.prefab,12,12,1.698,-9.443,1.583
ripening,Ripening Stage,wasp,Wasp,Wasp,unspecified,SM_Wasp_01,simple.CADT.VU1.New\Assets\Assets\Prefabs\Animals\SM_Wasp_01.prefab,10,1,4.868,-3.4,3.308
ripening,Ripening Stage,wasp,Wasp,Wasp,unspecified,SM_Wasp_01,simple.CADT.VU1.New\Assets\Assets\Prefabs\Animals\SM_Wasp_01.prefab,10,2,5.272,-2.679,3.308
ripening,Ripening Stage,wasp,Wasp,Wasp,unspecified,SM_Wasp_01,simple.CADT.VU1.New\Assets\Assets\Prefabs\Animals\SM_Wasp_01.prefab,10,3,5.154,-2.608,3.308
ripening,Ripening Stage,trichogramma,Trichogramma,Trichogramma,unspecified,SM_Trichogramma_01,simple.CADT.VU1.New\Assets\Assets\Prefabs\Animals\SM_Trichogramma_01.prefab,8,1,8.654,-6.096,0.837
ripening,Ripening Stage,trichogramma,Trichogramma,Trichogramma,unspecified,SM_Trichogramma_01,simple.CADT.VU1.New\Assets\Assets\Prefabs\Animals\SM_Trichogramma_01.prefab,8,2,8.649,-6.143,0.837
ripening,Ripening Stage,trichogramma,Trichogramma,Trichogramma,unspecified,SM_Trichogramma_01,simple.CADT.VU1.New\Assets\Assets\Prefabs\Animals\SM_Trichogramma_01.prefab,8,3,8.699,-6.13,0.916
ripening,Ripening Stage,trichogramma,Trichogramma,Trichogramma,unspecified,SM_Trichogramma_01,simple.CADT.VU1.New\Assets\Assets\Prefabs\Animals\SM_Trichogramma_01.prefab,8,4,8.614,-6.116,0.795
ripening,Ripening Stage,worm,Worm,Worm,unspecified,SM_Worm_01,simple.CADT.VU1.New\Assets\Assets\Prefabs\Animals\SM_Worm_01.prefab,7,1,24.116,4.639,-0.5
ripening,Ripening Stage,worm,Worm,Worm,unspecified,SM_Worm_01,simple.CADT.VU1.New\Assets\Assets\Prefabs\Animals\SM_Worm_01.prefab,7,2,22.936,8.174,-0.5
ripening,Ripening Stage,worm,Worm,Worm,unspecified,SM_Worm_01,simple.CADT.VU1.New\Assets\Assets\Prefabs\Animals\SM_Worm_01.prefab,7,3,38.33,-26.72,-0.5
ripening,Ripening Stage,worm,Worm,Worm,unspecified,SM_Worm_01,simple.CADT.VU1.New\Assets\Assets\Prefabs\Animals\SM_Worm_01.prefab,7,4,23.85,-25.82,-0.5
ripening,Ripening Stage,worm,Worm,Worm,unspecified,SM_Worm_01,simple.CADT.VU1.New\Assets\Assets\Prefabs\Animals\SM_Worm_01.prefab,7,5,16.679,-19.75,-0.5
ripening,Ripening Stage,worm,Worm,Worm,unspecified,SM_Worm_01,simple.CADT.VU1.New\Assets\Assets\Prefabs\Animals\SM_Worm_01.prefab,7,6,18.691,3.855,-0.5
ripening,Ripening Stage,worm,Worm,Worm,unspecified,SM_Worm_01,simple.CADT.VU1.New\Assets\Assets\Prefabs\Animals\SM_Worm_01.prefab,7,7,9.461,13.462,-0.5
ripening,Ripening Stage,bee,Bee,Bee,unspecified,SM_Bee_01,simple.CADT.VU1.New\Assets\Assets\Prefabs\Animals\SM_Bee_01.prefab,2,1,5.285,-12.094,3.499
ripening,Ripening Stage,bee,Bee,Bee,unspecified,SM_Bee_01,simple.CADT.VU1.New\Assets\Assets\Prefabs\Animals\SM_Bee_01.prefab,2,2,4.831,-11.752,3.499
ripening,Ripening Stage,butterfly,Butterfly,Butterfly,unspecified,SM_Butterfly_01,simple.CADT.VU1.New\Assets\Assets\Prefabs\Animals\SM_Butterfly_01.prefab,2,1,2.903,-14.67,3.089
ripening,Ripening Stage,butterfly,Butterfly,Butterfly,unspecified,SM_Butterfly_01,simple.CADT.VU1.New\Assets\Assets\Prefabs\Animals\SM_Butterfly_01.prefab,2,2,1.081,-15.283,3.089
